phenotype,accuracy,f1_score
(((conv*3)bnorm-pool-dropout)*3)fc*2*512*lr-0.01,0.09757575889428456,0.0
(((conv*1)pool-)*1)fc*2*128*lr-0.001,0.6304040352503458,0.6284005641937256
(((conv*1)pool-dropout)*3)fc*2*64*lr-0.001,0.7765656312306722,0.7748969793319702
(((conv*3)pool-)*1)fc*2*256*lr-0.0001,0.6910100976626078,0.696753203868866
(((conv*2)bnorm-pool-dropout)*1)fc*0*128*lr-0.001,0.7170706987380981,0.7071400284767151
(((conv*1)bnorm-)*1)fc*0*512*lr-0.0001,0.6019192139307658,0.6000968813896179
(((conv*1)bnorm-)*3)fc*0*128*lr-0.0001,0.6264646450678507,0.6275357007980347
(((conv*1)pool-)*3)fc*0*64*lr-0.0001,0.7110100984573364,0.7186111211776733
(((conv*1)bnorm-pool-)*3)fc*2*512*lr-0.001,0.7149495085080465,0.7308545708656311
(((conv*3)pool-dropout)*3)fc*2*128*lr-0.1,0.09848485141992569,0.0
(((conv*3)pool-dropout)*2)fc*2*128*lr-0.0001,0.7864646514256796,0.7964382171630859
(((conv*2)bnorm-pool-)*2)fc*2*64*lr-0.01,0.7409090995788574,0.7606152892112732
(((conv*2)bnorm-pool-dropout)*3)fc*2*128*lr-0.1,0.1018181840578715,0.0
(((conv*1)bnorm-)*2)fc*2*128*lr-0.01,0.5659595926602682,0.5740469694137573
(((conv*2)pool-)*2)fc*0*64*lr-0.1,0.10323232412338257,0.0
(((conv*1)bnorm-)*3)fc*2*128*lr-0.1,0.09878788143396378,0.0
(((conv*3)pool-dropout)*3)fc*0*64*lr-0.001,0.8164646426836649,0.8227711319923401
(((conv*3)bnorm-)*2)fc*1*256*lr-0.0001,0.6625252763430277,0.6713902354240417
(((conv*2)bnorm-pool-)*2)fc*1*128*lr-0.0001,0.6984848380088806,0.7000734806060791
(((conv*1)bnorm-pool-)*1)fc*0*128*lr-0.1,0.43202019731203717,0.37612518668174744
(((conv*2)bnorm-pool-dropout)*1)fc*0*128*lr-0.01,0.6664646665255228,0.6595901846885681
(((conv*1)bnorm-pool-)*3)fc*2*128*lr-0.1,0.1031313141187032,0.0
(((conv*3)bnorm-pool-dropout)*2)fc*0*128*lr-0.0001,0.832929273446401,0.8425086140632629
(((conv*3)bnorm-pool-)*1)fc*1*64*lr-0.0001,0.675151526927948,0.6749404072761536
(((conv*1)pool-dropout)*1)fc*0*64*lr-0.001,0.6618182063102722,0.6327409148216248
(((conv*3)bnorm-pool-)*2)fc*0*128*lr-0.001,0.7717171510060629,0.7796211242675781
(((conv*3)bnorm-)*2)fc*1*64*lr-0.0001,0.6548484762509664,0.654594361782074
(((conv*1)pool-dropout)*1)fc*2*128*lr-0.1,0.1018181840578715,0.0
(((conv*2))*3)fc*2*256*lr-0.01,0.10292929410934448,0.0
(((conv*2)bnorm-pool-dropout)*1)fc*0*64*lr-0.001,0.7151515285174052,0.7048805952072144
(((conv*2)bnorm-)*1)fc*1*512*lr-0.0001,0.6633333365122477,0.6542495489120483
(((conv*1)bnorm-pool-)*1)fc*1*64*lr-0.1,0.1031313141187032,0.0
(((conv*1))*3)fc*2*64*lr-0.1,0.09787879139184952,0.0
(((conv*1)bnorm-pool-)*3)fc*0*128*lr-0.0001,0.6911111076672872,0.6850718259811401
(((conv*1)bnorm-pool-dropout)*3)fc*2*512*lr-0.1,0.09838384141524632,0.0
(((conv*3))*3)fc*2*256*lr-0.1,0.10212121407190959,0.0
(((conv*1)bnorm-pool-dropout)*3)fc*2*128*lr-0.001,0.7429292996724447,0.7507213354110718
(((conv*2)pool-dropout)*3)fc*0*512*lr-0.001,0.8352525234222412,0.8557388782501221
(((conv*1)bnorm-pool-)*1)fc*0*256*lr-0.001,0.5789898832639059,0.5843068957328796
(((conv*2)bnorm-pool-dropout)*1)fc*2*128*lr-0.01,0.6349495053291321,0.6236937642097473
(((conv*1))*1)fc*0*512*lr-0.01,0.37707070509592694,0.2697273790836334
(((conv*1)pool-)*3)fc*0*512*lr-0.0001,0.6962626179059347,0.7036730051040649
(((conv*2)pool-dropout)*1)fc*2*128*lr-0.1,0.10232323408126831,0.0
(((conv*3)bnorm-)*2)fc*2*256*lr-0.01,0.0977777789036433,0.0
(((conv*2)bnorm-)*3)fc*2*256*lr-0.1,0.09858585894107819,0.0
(((conv*2)pool-dropout)*2)fc*0*128*lr-0.01,0.46050504843393963,0.2879755198955536
(((conv*3)pool-dropout)*3)fc*0*64*lr-0.01,0.09848485141992569,0.0
(((conv*3)bnorm-)*1)fc*1*128*lr-0.1,0.10060606151819229,0.0
(((conv*2)bnorm-pool-)*3)fc*0*256*lr-0.1,0.5880808035532633,0.6364659667015076
(((conv*1)pool-)*2)fc*1*512*lr-0.01,0.4124242464701335,0.35223516821861267
(((conv*3)pool-dropout)*1)fc*1*512*lr-0.0001,0.7391919294993082,0.738130509853363
(((conv*2)pool-dropout)*1)fc*2*64*lr-0.0001,0.7052525083223978,0.7088263034820557
(((conv*1)bnorm-pool-)*1)fc*0*128*lr-0.0001,0.6430302858352661,0.6375465393066406
(((conv*1)bnorm-)*3)fc*2*64*lr-0.1,0.09727272888024648,0.0
(((conv*3)bnorm-)*3)fc*2*512*lr-0.1,0.09717171887556712,0.0
(((conv*1)pool-)*1)fc*1*64*lr-0.01,0.45242424805959064,0.39464443922042847
(((conv*1)pool-)*2)fc*0*512*lr-0.0001,0.6771717270215353,0.6708241701126099
(((conv*2)bnorm-)*1)fc*0*256*lr-0.001,0.5796969532966614,0.5755890607833862
(((conv*1)bnorm-pool-dropout)*2)fc*0*512*lr-0.001,0.7028282880783081,0.7149890661239624
(((conv*2)pool-dropout)*1)fc*1*512*lr-0.01,0.4705050488313039,0.3741605877876282
(((conv*3)pool-dropout)*3)fc*1*128*lr-0.001,0.0977777789036433,0.0
(((conv*1)pool-)*3)fc*0*256*lr-0.001,0.7211111187934875,0.7253942489624023
(((conv*2)pool-dropout)*1)fc*2*256*lr-0.0001,0.7107070485750834,0.7133524417877197
(((conv*3)bnorm-)*2)fc*0*64*lr-0.001,0.6144444545110067,0.613713800907135
(((conv*3))*2)fc*2*512*lr-0.001,0.6526262561480204,0.64444500207901
(((conv*2)pool-)*1)fc*2*64*lr-0.0001,0.6608080863952637,0.6595003604888916
(((conv*2))*1)fc*0*512*lr-0.1,0.09767676889896393,0.0
(((conv*3)pool-dropout)*2)fc*1*512*lr-0.01,0.10242424408594768,0.0
(((conv*1)bnorm-pool-dropout)*3)fc*1*512*lr-0.1,0.09858585894107819,0.0
(((conv*2)bnorm-)*1)fc*2*128*lr-0.1,0.09717171887556712,0.0
(((conv*3)bnorm-)*1)fc*1*64*lr-0.01,0.10686868677536647,0.0
(((conv*2)bnorm-pool-dropout)*1)fc*1*256*lr-0.001,0.7286868890126547,0.7340924739837646
(((conv*2)pool-dropout)*1)fc*0*64*lr-0.001,0.7321212291717529,0.7412041425704956
(((conv*2)pool-dropout)*3)fc*1*64*lr-0.001,0.8191919128100077,0.8352620005607605
(((conv*3))*2)fc*2*128*lr-0.1,0.0977777789036433,0.0
(((conv*2)bnorm-pool-)*3)fc*2*128*lr-0.0001,0.6713131467501322,0.6763055324554443
(((conv*1)bnorm-pool-dropout)*2)fc*0*64*lr-0.1,0.4834343393643697,0.4361332356929779
(((conv*2)bnorm-pool-dropout)*3)fc*0*128*lr-0.001,0.8527272939682007,0.8580524921417236
(((conv*2)bnorm-pool-)*2)fc*2*128*lr-0.1,0.09606060634056728,0.0
(((conv*3)bnorm-pool-)*2)fc*1*512*lr-0.01,0.7543434302012125,0.7519768476486206
(((conv*3)bnorm-pool-)*2)fc*1*512*lr-0.1,0.0989899014433225,0.0
(((conv*2)pool-)*2)fc*0*128*lr-0.0001,0.7260606288909912,0.7267926335334778
(((conv*2)bnorm-pool-dropout)*3)fc*2*128*lr-0.01,0.804747462272644,0.8261401057243347
(((conv*2)pool-dropout)*3)fc*2*512*lr-0.01,0.10010101149479549,0.0
(((conv*2)pool-dropout)*2)fc*0*64*lr-0.1,0.09646464635928471,0.0
(((conv*1)bnorm-pool-dropout)*2)fc*1*128*lr-0.001,0.7476767698923746,0.7519875168800354
(((conv*2)pool-)*2)fc*2*512*lr-0.1,0.0989899014433225,0.0
(((conv*2)pool-dropout)*1)fc*2*128*lr-0.0001,0.7119191686312357,0.7182655334472656
(((conv*1)bnorm-pool-)*3)fc*2*128*lr-0.0001,0.6793939471244812,0.6694145798683167
(((conv*3)pool-)*1)fc*2*128*lr-0.01,0.4565656582514445,0.4063189625740051
(((conv*1)bnorm-)*2)fc*0*512*lr-0.0001,0.6137373844782511,0.6191505193710327
(((conv*2)bnorm-pool-dropout)*3)fc*2*128*lr-0.0001,0.8404040336608887,0.8484757542610168
(((conv*1)bnorm-)*3)fc*1*256*lr-0.01,0.09919192145268123,0.0
(((conv*2))*3)fc*2*256*lr-0.1,0.10444444666306178,0.0
(((conv*3)bnorm-pool-)*1)fc*2*512*lr-0.1,0.10353535413742065,0.0
(((conv*1)pool-dropout)*2)fc*2*64*lr-0.1,0.10595959673325221,0.0
(((conv*2)bnorm-pool-dropout)*2)fc*2*64*lr-0.1,0.10020202149947484,0.0
(((conv*3)bnorm-)*2)fc*0*256*lr-0.001,0.6345454454421997,0.6440330743789673
(((conv*2)bnorm-pool-dropout)*1)fc*1*128*lr-0.01,0.0989899014433225,0.0
(((conv*3))*2)fc*1*64*lr-0.001,0.6599999864896139,0.6519298553466797
(((conv*1)bnorm-pool-)*2)fc*1*128*lr-0.01,0.6662626465161642,0.6635721921920776
(((conv*3)bnorm-pool-dropout)*1)fc*1*64*lr-0.1,0.0967676763733228,0.0
(((conv*2))*3)fc*1*256*lr-0.0001,0.6908080776532491,0.6996272206306458
(((conv*2)pool-)*3)fc*2*128*lr-0.01,0.1018181840578715,0.0
(((conv*3)bnorm-pool-)*1)fc*0*256*lr-0.0001,0.6456565459569296,0.6458548307418823
(((conv*1))*1)fc*2*128*lr-0.1,0.09868687142928441,0.0
(((conv*2))*1)fc*1*256*lr-0.1,0.0997979814807574,0.0
(((conv*1))*3)fc*2*64*lr-0.001,0.6436363458633423,0.6514018774032593
(((conv*2)bnorm-)*1)fc*2*128*lr-0.001,0.6237373749415079,0.6119999885559082
(((conv*3))*3)fc*1*512*lr-0.01,0.09646464635928471,0.0
(((conv*3)pool-dropout)*3)fc*2*128*lr-0.0001,0.8008080919583639,0.8039065003395081
(((conv*1)pool-dropout)*2)fc*2*128*lr-0.1,0.1018181840578715,0.0
(((conv*3)bnorm-pool-)*3)fc*0*64*lr-0.01,0.7851515213648478,0.8142551183700562
(((conv*3))*3)fc*2*128*lr-0.1,0.09717171887556712,0.0
(((conv*1))*2)fc*0*256*lr-0.0001,0.6359595855077108,0.6368914246559143
(((conv*2)pool-dropout)*1)fc*0*512*lr-0.01,0.5540404121081034,0.47962304949760437
(((conv*3)pool-dropout)*1)fc*1*64*lr-0.01,0.10515151669581731,0.0
(((conv*1)pool-)*3)fc*0*512*lr-0.01,0.6122222344080607,0.6028371453285217
(((conv*3)bnorm-pool-dropout)*1)fc*2*64*lr-0.1,0.1018181840578715,0.0
(((conv*2)bnorm-)*1)fc*2*512*lr-0.1,0.10202020406723022,0.0
(((conv*2)bnorm-)*2)fc*0*256*lr-0.0001,0.6454545259475708,0.6388388276100159
(((conv*2)pool-dropout)*2)fc*2*128*lr-0.01,0.10141414403915405,0.0
(((conv*3))*3)fc*2*64*lr-0.001,0.10242424408594768,0.0
(((conv*3)bnorm-pool-dropout)*1)fc*0*512*lr-0.001,0.7578787803649902,0.7698659300804138
(((conv*2)bnorm-)*1)fc*2*64*lr-0.1,0.0967676763733228,0.0
(((conv*2)bnorm-pool-dropout)*1)fc*1*128*lr-0.0001,0.7085858384768168,0.7091333866119385
(((conv*2)pool-dropout)*3)fc*1*512*lr-0.0001,0.8135353525479635,0.8252634406089783
(((conv*1)bnorm-)*1)fc*1*256*lr-0.001,0.5695959528287252,0.5626264214515686
(((conv*1)pool-dropout)*2)fc*0*128*lr-0.1,0.09848485141992569,0.0
(((conv*2)bnorm-pool-)*3)fc*0*128*lr-0.01,0.7759595712025961,0.777829110622406
(((conv*1)pool-dropout)*2)fc*2*64*lr-0.0001,0.7283838391304016,0.7401978969573975
(((conv*1)bnorm-pool-dropout)*2)fc*0*128*lr-0.1,0.4487878779570262,0.4776194393634796
(((conv*3))*2)fc*2*512*lr-0.01,0.10232323408126831,0.0
(((conv*2)pool-dropout)*2)fc*1*64*lr-0.0001,0.772020181020101,0.7851613759994507
(((conv*1)pool-)*1)fc*2*64*lr-0.0001,0.656969686349233,0.6520025730133057
(((conv*1))*3)fc*1*256*lr-0.01,0.09717171887556712,0.0
(((conv*1)pool-)*1)fc*0*512*lr-0.1,0.0997979814807574,0.0
(((conv*2)pool-dropout)*1)fc*1*128*lr-0.001,0.6989898880322775,0.7069602608680725
(((conv*3)bnorm-pool-)*2)fc*0*256*lr-0.01,0.7445454597473145,0.7396500706672668
(((conv*1)bnorm-)*3)fc*0*512*lr-0.01,0.5870707035064697,0.6024639010429382
(((conv*1)bnorm-pool-)*2)fc*1*512*lr-0.0001,0.6710101167360941,0.6771859526634216
(((conv*1)pool-)*3)fc*1*512*lr-0.1,0.1026262640953064,0.0
(((conv*2)pool-dropout)*2)fc*1*128*lr-0.001,0.8041414221127828,0.8110726475715637
(((conv*3)pool-)*3)fc*2*512*lr-0.1,0.0989899014433225,0.0
(((conv*2)pool-)*1)fc*1*512*lr-0.01,0.45606060822804767,0.43468108773231506
(((conv*1)bnorm-)*2)fc*1*128*lr-0.1,0.09929293145736058,0.0
(((conv*2)bnorm-pool-dropout)*3)fc*2*512*lr-0.001,0.8474747737248739,0.8495510816574097
(((conv*3)pool-dropout)*2)fc*0*256*lr-0.01,0.10090909401575725,0.0
(((conv*2)pool-dropout)*2)fc*2*64*lr-0.0001,0.7866666714350382,0.7955464720726013
(((conv*2)bnorm-pool-)*3)fc*2*512*lr-0.01,0.797777791817983,0.7997184991836548
(((conv*2)pool-)*1)fc*2*64*lr-0.01,0.10202020406723022,0.0
(((conv*2)pool-)*2)fc*1*64*lr-0.0001,0.7046464482943217,0.70274817943573
(((conv*1)bnorm-)*3)fc*0*128*lr-0.001,0.5997979839642843,0.610235333442688
(((conv*2)bnorm-pool-dropout)*2)fc*1*512*lr-0.0001,0.811717172463735,0.8229801654815674
(((conv*2)bnorm-)*1)fc*0*256*lr-0.01,0.5394949714342753,0.5353661179542542
(((conv*3)pool-dropout)*1)fc*1*128*lr-0.01,0.09919192145268123,0.0
(((conv*2)bnorm-)*2)fc*0*512*lr-0.01,0.5967676639556885,0.5922475457191467
(((conv*2))*2)fc*0*128*lr-0.01,0.10131313155094783,0.0
(((conv*1))*3)fc*2*512*lr-0.001,0.6304040352503458,0.6214635372161865
(((conv*3)pool-)*3)fc*1*128*lr-0.0001,0.7338383992513021,0.7305371165275574
(((conv*1)pool-)*1)fc*2*128*lr-0.1,0.09848485141992569,0.0
(((conv*3))*1)fc*1*128*lr-0.0001,0.6525252262751261,0.6553630232810974
(((conv*1))*1)fc*0*256*lr-0.1,0.09868687142928441,0.0
(((conv*3))*2)fc*0*64*lr-0.0001,0.6836363673210144,0.6833905577659607
(((conv*2)pool-)*3)fc*1*512*lr-0.0001,0.7203030387560526,0.7229433059692383
(((conv*3)bnorm-)*3)fc*2*64*lr-0.0001,0.6417171955108643,0.6579675674438477
(((conv*1)bnorm-)*1)fc*0*256*lr-0.1,0.385050505399704,0.22674711048603058
(((conv*2)bnorm-pool-)*2)fc*1*256*lr-0.01,0.7329293092091879,0.7344796657562256
(((conv*2))*3)fc*2*128*lr-0.001,0.6510101159413656,0.6343690156936646
(((conv*2)pool-)*3)fc*1*512*lr-0.001,0.7735353310902914,0.7834198474884033
(((conv*2))*1)fc*0*256*lr-0.0001,0.6304040352503458,0.6281384229660034
(((conv*1))*2)fc*1*256*lr-0.01,0.4143434365590413,0.40453439950942993
(((conv*2))*3)fc*2*256*lr-0.0001,0.6811111172040304,0.6801261901855469
(((conv*1)bnorm-)*1)fc*1*128*lr-0.0001,0.6078787843386332,0.6243309378623962
(((conv*3))*2)fc*2*128*lr-0.001,0.6503030061721802,0.6542267203330994
(((conv*1)bnorm-pool-)*1)fc*1*256*lr-0.0001,0.6652525464693705,0.6604865193367004
(((conv*2)bnorm-pool-)*3)fc*2*128*lr-0.001,0.8136363625526428,0.8189184665679932
(((conv*3)bnorm-pool-dropout)*3)fc*1*512*lr-0.001,0.8682828346888224,0.8652946949005127
(((conv*2)pool-dropout)*1)fc*1*64*lr-0.0001,0.7085858384768168,0.7001132965087891
(((conv*1)bnorm-pool-dropout)*1)fc*1*64*lr-0.01,0.5229292909304301,0.4045270085334778
(((conv*1)bnorm-)*1)fc*2*64*lr-0.001,0.5563636422157288,0.563717782497406
(((conv*1))*3)fc*1*256*lr-0.0001,0.6606060663859049,0.664021909236908
(((conv*1)pool-)*3)fc*2*256*lr-0.01,0.5680808027585348,0.5402732491493225
(((conv*2))*2)fc*1*128*lr-0.01,0.09747474888960521,0.0
(((conv*2)bnorm-pool-dropout)*2)fc*0*128*lr-0.1,0.567171722650528,0.6703530550003052
(((conv*2)bnorm-pool-dropout)*1)fc*1*512*lr-0.1,0.09949495146671931,0.0
(((conv*2)pool-dropout)*1)fc*0*256*lr-0.0001,0.6981818079948425,0.6923922896385193
(((conv*1)pool-dropout)*2)fc*2*128*lr-0.01,0.09838384141524632,0.0
(((conv*2)bnorm-)*3)fc*0*64*lr-0.001,0.6084848642349243,0.6250620484352112
(((conv*1)bnorm-)*1)fc*1*512*lr-0.0001,0.6375757455825806,0.6415188908576965
(((conv*2)bnorm-)*1)fc*1*128*lr-0.01,0.09919192145268123,0.0
(((conv*2)pool-dropout)*3)fc*2*256*lr-0.0001,0.8140404025713602,0.8243367075920105
(((conv*1)bnorm-pool-dropout)*1)fc*2*256*lr-0.01,0.5783838232358297,0.5637129545211792
(((conv*2)pool-)*3)fc*0*128*lr-0.001,0.7556565602620443,0.7610920667648315
(((conv*3)bnorm-)*2)fc*0*512*lr-0.0001,0.6356565554936727,0.6344015598297119
(((conv*1)pool-)*1)fc*0*128*lr-0.1,0.09848485141992569,0.0
(((conv*2)bnorm-pool-)*1)fc*1*512*lr-0.1,0.09727272888024648,0.0
(((conv*3))*1)fc*0*256*lr-0.1,0.09969697147607803,0.0
(((conv*3)pool-)*2)fc*0*512*lr-0.0001,0.7252525488535563,0.7289362549781799
(((conv*1)pool-dropout)*2)fc*2*128*lr-0.0001,0.7481818199157715,0.7663816213607788
(((conv*3)pool-)*3)fc*1*256*lr-0.0001,0.748888889948527,0.7511913776397705
(((conv*2))*2)fc*2*128*lr-0.01,0.3825252453486125,0.34195125102996826
(((conv*2)bnorm-pool-)*3)fc*2*512*lr-0.001,0.8040404121081034,0.8120396733283997
(((conv*3)bnorm-pool-dropout)*2)fc*1*256*lr-0.001,0.8430302937825521,0.8541861176490784
(((conv*1)bnorm-pool-dropout)*2)fc*1*512*lr-0.001,0.7688888708750407,0.7836173176765442
(((conv*1)bnorm-pool-dropout)*1)fc*2*128*lr-0.001,0.6582828362782797,0.6553205251693726
(((conv*3))*3)fc*2*256*lr-0.0001,0.6808080871899923,0.6859785914421082
(((conv*1)pool-dropout)*3)fc*1*64*lr-0.01,0.38616161545117694,0.14299312233924866
(((conv*1))*3)fc*2*256*lr-0.01,0.09848484893639882,0.0
(((conv*3))*3)fc*2*256*lr-0.001,0.6262626250584921,0.612487256526947
(((conv*1)pool-dropout)*1)fc*2*512*lr-0.0001,0.6924242377281189,0.6870885491371155
(((conv*3))*2)fc*2*512*lr-0.0001,0.681010107199351,0.6898505687713623
(((conv*1)bnorm-pool-dropout)*2)fc*1*256*lr-0.0001,0.7592929204305013,0.7700105905532837
(((conv*1)bnorm-pool-dropout)*1)fc*2*64*lr-0.01,0.4933333396911621,0.4574870765209198
(((conv*3))*2)fc*0*512*lr-0.01,0.09656565636396408,0.0
(((conv*3)bnorm-pool-dropout)*2)fc*2*64*lr-0.001,0.8376767436663309,0.8410676717758179
(((conv*1)bnorm-pool-dropout)*1)fc*0*256*lr-0.01,0.5791919032732645,0.5352951884269714
(((conv*3)bnorm-pool-)*2)fc*2*64*lr-0.01,0.7812121311823527,0.788407564163208
(((conv*1))*2)fc*2*512*lr-0.0001,0.6437373558680216,0.64719557762146
(((conv*3)bnorm-pool-dropout)*2)fc*0*64*lr-0.0001,0.8378787835439047,0.8473294377326965
(((conv*1)pool-dropout)*1)fc*0*256*lr-0.001,0.6635353763898214,0.6429177522659302
(((conv*2)bnorm-pool-)*2)fc*1*256*lr-0.0001,0.715050478776296,0.7210390567779541
(((conv*2)bnorm-)*3)fc*1*128*lr-0.0001,0.6632323463757833,0.6638056635856628
(((conv*2)bnorm-)*1)fc*0*512*lr-0.0001,0.6054545640945435,0.6016709804534912
(((conv*1)bnorm-)*1)fc*2*256*lr-0.1,0.10242424408594768,0.0
(((conv*3)pool-)*1)fc*1*512*lr-0.0001,0.7098989685376486,0.7080374360084534
(((conv*3)pool-dropout)*2)fc*1*128*lr-0.01,0.10010101149479549,0.0
(((conv*1)pool-)*2)fc*0*256*lr-0.1,0.09676767885684967,0.0
(((conv*1))*1)fc*1*128*lr-0.1,0.10292929410934448,0.0
(((conv*1)pool-dropout)*3)fc*2*128*lr-0.01,0.3639393945535024,0.1514151245355606
(((conv*2))*2)fc*2*512*lr-0.01,0.09797979891300201,0.0
(((conv*2)pool-dropout)*2)fc*0*256*lr-0.1,0.10505050420761108,0.0
(((conv*1)bnorm-pool-dropout)*2)fc*2*512*lr-0.01,0.6397979855537415,0.6227664351463318
(((conv*1)bnorm-pool-dropout)*1)fc*0*64*lr-0.01,0.5151515007019043,0.4259800910949707
(((conv*3)pool-)*3)fc*2*256*lr-0.0001,0.7464646498362223,0.7574702501296997
(((conv*1)pool-dropout)*3)fc*0*512*lr-0.0001,0.6227272649606069,0.6782938241958618
(((conv*3)bnorm-pool-)*3)fc*0*256*lr-0.0001,0.7609090805053711,0.7554463148117065
(((conv*3)bnorm-pool-dropout)*2)fc*0*512*lr-0.1,0.5534343421459198,0.7425976395606995
(((conv*2)bnorm-pool-)*3)fc*0*512*lr-0.001,0.788585881392161,0.7893571853637695
(((conv*2)pool-)*1)fc*0*128*lr-0.01,0.49626261989275616,0.45832252502441406
(((conv*3)bnorm-)*2)fc*2*64*lr-0.1,0.10070707152287166,0.0
(((conv*3)pool-dropout)*1)fc*2*512*lr-0.001,0.7126262386639913,0.7191343307495117
(((conv*3)bnorm-pool-)*2)fc*2*128*lr-0.1,0.0961616188287735,0.0
(((conv*1)bnorm-pool-dropout)*3)fc*0*128*lr-0.01,0.6896969874699911,0.7141462564468384
(((conv*3)bnorm-pool-)*2)fc*2*256*lr-0.01,0.7549494902292887,0.7725312113761902
(((conv*1))*1)fc*2*256*lr-0.0001,0.6158585945765177,0.6087181568145752
(((conv*3)pool-dropout)*3)fc*0*128*lr-0.001,0.8217171629269918,0.8277620077133179
(((conv*1)bnorm-pool-)*1)fc*0*64*lr-0.01,0.48121211926142377,0.45106661319732666
(((conv*3)bnorm-)*1)fc*0*128*lr-0.0001,0.6247474749883016,0.6204175353050232
(((conv*3)bnorm-pool-dropout)*3)fc*2*64*lr-0.001,0.8510101040204366,0.8600789308547974
(((conv*1)bnorm-pool-)*2)fc*0*128*lr-0.0001,0.6801010171572367,0.6764129996299744
(((conv*1)bnorm-)*1)fc*1*128*lr-0.1,0.10424242665370305,0.0
(((conv*3)pool-dropout)*3)fc*0*256*lr-0.001,0.8172727227210999,0.8201252818107605
(((conv*3)bnorm-)*2)fc*1*512*lr-0.0001,0.6536363760630289,0.62296462059021
(((conv*1)bnorm-pool-)*2)fc*1*512*lr-0.01,0.6506060560544332,0.6471590399742126
(((conv*3))*2)fc*2*256*lr-0.1,0.09696969638268153,0.0
(((conv*3)bnorm-pool-dropout)*1)fc*1*512*lr-0.0001,0.7356565793355306,0.7478653192520142
(((conv*1)bnorm-pool-)*2)fc*1*64*lr-0.1,0.09787878890832265,0.0
(((conv*1))*3)fc*0*256*lr-0.001,0.6358585755030314,0.6259917616844177
(((conv*3)bnorm-pool-)*1)fc*1*256*lr-0.01,0.6347474853197733,0.6296043992042542
(((conv*1)pool-dropout)*2)fc*1*64*lr-0.01,0.4352525273958842,0.2520672678947449
(((conv*2)bnorm-)*1)fc*2*128*lr-0.0001,0.6490909059842428,0.6518185138702393
(((conv*1)bnorm-pool-)*3)fc*0*512*lr-0.001,0.6942424178123474,0.6949867606163025
(((conv*3)pool-dropout)*3)fc*0*128*lr-0.1,0.1018181840578715,0.0
(((conv*2)pool-)*1)fc*1*64*lr-0.0001,0.6489898761113485,0.6431480646133423
(((conv*3)pool-dropout)*3)fc*1*256*lr-0.0001,0.8159595926602682,0.8248573541641235
(((conv*2)bnorm-pool-dropout)*1)fc*0*256*lr-0.1,0.40222222606341046,0.28741997480392456
(((conv*1)bnorm-)*1)fc*0*512*lr-0.001,0.5091919104258219,0.49833375215530396
(((conv*1)bnorm-)*3)fc*1*256*lr-0.1,0.10121212402979533,0.0
(((conv*3)pool-dropout)*3)fc*1*256*lr-0.01,0.09767676889896393,0.0
(((conv*3)bnorm-pool-dropout)*3)fc*0*64*lr-0.0001,0.8541414141654968,0.8597127199172974
(((conv*1)pool-dropout)*1)fc*2*512*lr-0.01,0.10171717156966527,0.0
(((conv*1)bnorm-pool-dropout)*2)fc*0*128*lr-0.01,0.6692929267883301,0.6756089925765991
(((conv*3)pool-dropout)*3)fc*2*512*lr-0.1,0.10242424408594768,0.0
(((conv*3)pool-dropout)*3)fc*2*256*lr-0.1,0.09959596147139867,0.0
(((conv*3)bnorm-pool-dropout)*1)fc*0*128*lr-0.1,0.3078787947694461,0.45748889446258545
(((conv*3)pool-dropout)*3)fc*2*64*lr-0.001,0.09939393897851308,0.0
(((conv*3)bnorm-pool-)*1)fc*2*256*lr-0.1,0.10010101149479549,0.0
(((conv*1)bnorm-pool-dropout)*3)fc*2*128*lr-0.0001,0.7659595807393392,0.7818955183029175
(((conv*3)bnorm-pool-)*1)fc*1*128*lr-0.01,0.6377777655919393,0.6422827243804932
(((conv*1)bnorm-pool-dropout)*1)fc*1*64*lr-0.001,0.6399999856948853,0.6391235589981079
(((conv*3)pool-)*2)fc*1*64*lr-0.001,0.7587878704071045,0.7542973160743713
(((conv*3))*3)fc*0*512*lr-0.001,0.09848485141992569,0.0
(((conv*1)bnorm-)*1)fc*0*256*lr-0.01,0.42989898721377057,0.35763007402420044
(((conv*2)pool-dropout)*2)fc*2*256*lr-0.1,0.10141414403915405,0.0
(((conv*2)bnorm-)*3)fc*1*128*lr-0.01,0.10010101149479549,0.0
(((conv*3))*1)fc*1*256*lr-0.0001,0.6563636263211569,0.6564174890518188
(((conv*2)pool-dropout)*1)fc*0*256*lr-0.001,0.7377777894337972,0.7345901727676392
(((conv*2)pool-)*3)fc*1*64*lr-0.0001,0.7440404097239176,0.7501750588417053
(((conv*3)bnorm-pool-dropout)*2)fc*0*512*lr-0.0001,0.8279797832171122,0.8353878855705261
(((conv*1)pool-dropout)*3)fc*1*512*lr-0.0001,0.7701010306676229,0.7941653728485107
(((conv*1))*2)fc*1*512*lr-0.0001,0.6466666658719381,0.636172354221344
(((conv*1)bnorm-pool-)*1)fc*0*256*lr-0.01,0.5816161433855692,0.5735787153244019
(((conv*1))*3)fc*2*128*lr-0.1,0.0961616188287735,0.0
(((conv*1)bnorm-pool-)*1)fc*2*512*lr-0.001,0.6328282753626505,0.6532732248306274
(((conv*2)bnorm-pool-dropout)*3)fc*2*64*lr-0.001,0.8532323439915975,0.8533217906951904
